Company_Code,Company_Name,SAP_Doc_Number,Reference,Document_Type,Business_Area,Branch/Alloc.,Fiscal_Year,Posting_Period,DocChq_Date,Posting_Date,Amount_in_Local_Currency ,Local_Currency,Amount_in_Document_Currency ,Document_Currency,Discount_Base_Amount,GST_Amount,Net_Amount ,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,VendorCustomer,VendorCustomer_Name,Trading_Partner,Text_                                                                                                    ,HDR_Text                                                                                                    ,InvSO_Reference,Plant,Purchasing_Document,Delivery_Note,Account,Account_Description,Offsetting_Account,Offsetting_Acct_Name,GRIR_Offsetting_Account,Final_Offsetting_Account,Final_Offsetting_Acct_Name,WBS_Element,Posting_Key,DebitCredit,Special_GL_Ind,Reversal_Indicator,Clearing_Doc,Clearing_Date,Entry_date,Entry_Time,Notional_GST,Gross_Amount_In_Local_Currency,DE_Indicator,PO_Line,Entry_Line,
1000,Tata Steel Limited,45083792,R070886021613,KZ,5030,T018,2020,4,05-07-2019,05-07-2019,"3,80,140.76",INR,"3,80,140.76",INR,0,0,"3,80,140.76",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190705-SERV2,45083792,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45083792,05-07-2019,05-07-2019,14:39:23,0,"3,80,140.76",,,2,
1000,Tata Steel Limited,45083792,R070886021613,KZ,5010,T018,2020,4,05-07-2019,05-07-2019,"4,64,802.00",INR,"4,64,802.00",INR,0,0,"4,64,802.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190705-SERV2,45083792,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45083792,05-07-2019,05-07-2019,14:39:23,0,"4,64,802.00",,,1,
1000,Tata Steel Limited,45108277,R080690218384,KZ,9600,T018,2020,5,05-08-2019,05-08-2019,"7,85,573.60",INR,"7,85,573.60",INR,0,0,"7,85,573.60",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190805-SERV2,45108277,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45108277,05-08-2019,05-08-2019,17:01:17,0,"7,85,573.60",,,1,
1000,Tata Steel Limited,45108277,R080690218384,KZ,9600,T018,2020,5,05-08-2019,05-08-2019,"2,06,507.32",INR,"2,06,507.32",INR,0,0,"2,06,507.32",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190805-SERV2,45108277,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45108277,05-08-2019,05-08-2019,17:01:17,0,"2,06,507.32",,,2,
1000,Tata Steel Limited,45213260,R010863418523,KZ,920,T018,2020,10,06-01-2020,06-01-2020,"3,84,680.00",INR,"3,84,680.00",INR,0,0,"3,84,680.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200106-COPS4,45213260,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45213260,06-01-2020,06-01-2020,16:41:54,0,"3,84,680.00",,,1,
1000,Tata Steel Limited,45235322,R020768178851,KZ,9000,T040,2020,11,06-02-2020,06-02-2020,"5,51,319.01",INR,"5,51,319.01",INR,0,0,"5,51,319.01",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200206-SERV2,45235322,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45235322,06-02-2020,06-02-2020,12:47:47,0,"5,51,319.01",,,1,
1000,Tata Steel Limited,45235322,R020768178851,KZ,9000,T040,2020,11,06-02-2020,06-02-2020,"38,79,740.29",INR,"38,79,740.29",INR,0,0,"38,79,740.29",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200206-SERV2,45235322,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45235322,06-02-2020,06-02-2020,12:47:47,0,"38,79,740.29",,,2,
1000,Tata Steel Limited,45235970,R020768178795,KZ,7000,T018,2020,11,06-02-2020,06-02-2020,"8,07,359.06",INR,"8,07,359.06",INR,0,0,"8,07,359.06",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200206-SERV3,45235970,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45235970,06-02-2020,06-02-2020,14:33:03,0,"8,07,359.06",,,1,
1000,Tata Steel Limited,45173873,R110753521366,KZ,7000,T018,2020,8,06-11-2019,06-11-2019,"17,63,761.46",INR,"17,63,761.46",INR,0,0,"17,63,761.46",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20191106-CAPSH,45173873,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45173873,06-11-2019,06-11-2019,12:57:08,0,"17,63,761.46",,,1,
1000,Tata Steel Limited,45173971,R110753515744,KZ,7000,T018,2020,8,06-11-2019,06-11-2019,"3,11,252.02",INR,"3,11,252.02",INR,0,0,"3,11,252.02",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20191106-CAPS4,45173971,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45173971,06-11-2019,06-11-2019,15:47:05,0,"3,11,252.02",,,1,
1000,Tata Steel Limited,45214891,R010863416070,KZ,5030,T018,2020,10,07-01-2020,07-01-2020,"19,70,625.31",INR,"19,70,625.31",INR,0,0,"19,70,625.31",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200107-SERV7,45214891,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45214891,07-01-2020,07-01-2020,16:30:32,0,"19,70,625.31",,,1,
1000,Tata Steel Limited,45236726,R020768287199,KZ,4500,T018,2020,11,07-02-2020,07-02-2020,"6,12,508.50",INR,"6,12,508.50",INR,0,0,"6,12,508.50",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200207-SERV1,45236726,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45236726,07-02-2020,07-02-2020,13:21:23,0,"6,12,508.50",,,1,
1000,Tata Steel Limited,45237015,R201060352785,KZ,9000,T040,2020,11,07-02-2020,07-02-2020,"1,21,506.46",INR,"1,21,506.46",INR,0,0,"1,21,506.46",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200207-CAPSH,45237015,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45237015,07-02-2020,07-02-2020,16:03:22,0,"1,21,506.46",,,1,
1000,Tata Steel Limited,45036233,R050877225045,KZ,9600,T018,2020,2,07-05-2019,07-05-2019,"3,21,598.09",INR,"3,21,598.09",INR,0,0,"3,21,598.09",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190507-SERV2,45036233,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45036233,07-05-2019,07-05-2019,10:23:15,0,"3,21,598.09",,,3,
1000,Tata Steel Limited,45036233,R050877225045,KZ,9600,T018,2020,2,07-05-2019,07-05-2019,"4,93,957.76",INR,"4,93,957.76",INR,0,0,"4,93,957.76",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190507-SERV2,45036233,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45036233,07-05-2019,07-05-2019,10:23:15,0,"4,93,957.76",,,1,
1000,Tata Steel Limited,45036233,R050877225045,KZ,9600,T018,2020,2,07-05-2019,07-05-2019,"7,52,816.43",INR,"7,52,816.43",INR,0,0,"7,52,816.43",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190507-SERV2,45036233,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45036233,07-05-2019,07-05-2019,10:23:15,0,"7,52,816.43",,,2,
1000,Tata Steel Limited,45062289,R061081841047,KZ,3000,T018,2020,3,07-06-2019,07-06-2019,"48,67,263.00",INR,"48,67,263.00",INR,0,0,"48,67,263.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190607-CRCW1,45062289,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45062289,07-06-2019,07-06-2019,12:37:31,0,"48,67,263.00",,,1,
1000,Tata Steel Limited,45259059,R031173650358,KZ,9600,T018,2020,12,09-03-2020,09-03-2020,"49,79,267.76",INR,"49,79,267.76",INR,0,0,"49,79,267.76",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200309-CAPSH,45259059,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45259059,09-03-2020,09-03-2020,15:14:30,0,"49,79,267.76",,,1,
1000,Tata Steel Limited,45259059,R031173650358,KZ,9600,T018,2020,12,09-03-2020,09-03-2020,"-14,90,846.75",INR,"-14,90,846.75",INR,0,0,"-14,90,846.75",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200309-CAPSH,45259059,,,,2408402,Vendor Reconciliation Account - Domestic,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,2408402,Vendor Reconciliation Account - Domestic,0,38,H,,,45259059,09-03-2020,09-03-2020,15:14:30,0,"-14,90,846.75",,,2,
1000,Tata Steel Limited,45010166,R041073347232,KZ,920,T018,2020,1,09-04-2019,09-04-2019,"51,21,003.34",INR,"51,21,003.34",INR,0,0,"51,21,003.34",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190409-COPS3,45010166,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45010166,09-04-2019,09-04-2019,15:25:25,0,"51,21,003.34",,,1,
1000,Tata Steel Limited,45086619,R071086499360,KZ,9600,T018,2020,4,09-07-2019,09-07-2019,"17,51,174.73",INR,"17,51,174.73",INR,0,0,"17,51,174.73",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190709-SERV2,45086619,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45086619,09-07-2019,09-07-2019,15:23:32,0,"17,51,174.73",,,2,
1000,Tata Steel Limited,45086619,R071086499360,KZ,9600,T018,2020,4,09-07-2019,09-07-2019,"4,70,975.91",INR,"4,70,975.91",INR,0,0,"4,70,975.91",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190709-SERV2,45086619,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45086619,09-07-2019,09-07-2019,15:23:32,0,"4,70,975.91",,,1,
1000,Tata Steel Limited,45133189,R090994758701,KZ,9000,T040,2020,6,09-09-2019,09-09-2019,"7,75,455.15",INR,"7,75,455.15",INR,0,0,"7,75,455.15",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190909-CAPSH,45133189,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45133189,09-09-2019,09-09-2019,12:01:50,0,"7,75,455.15",,,1,
1000,Tata Steel Limited,45133189,R090994758701,KZ,9000,T040,2020,6,09-09-2019,09-09-2019,"28,39,100.39",INR,"28,39,100.39",INR,0,0,"28,39,100.39",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190909-CAPSH,45133189,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45133189,09-09-2019,09-09-2019,12:01:50,0,"28,39,100.39",,,3,
1000,Tata Steel Limited,45133189,R090994758701,KZ,9600,T040,2020,6,09-09-2019,09-09-2019,0.3,INR,0.3,INR,0,0,0.3,0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190909-CAPSH,45133189,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45133189,09-09-2019,09-09-2019,12:01:50,0,0.3,,,2,
1000,Tata Steel Limited,45193542,R121158965221,KZ,920,T018,2020,9,09-12-2019,09-12-2019,"17,39,403.83",INR,"17,39,403.83",INR,0,0,"17,39,403.83",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20191209-COPS1,45193542,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45193542,09-12-2019,09-12-2019,15:25:31,0,"17,39,403.83",,,1,
1000,Tata Steel Limited,45260059,R201090129058,KZ,9600,T018,2020,12,10-03-2020,10-03-2020,93008.28,INR,93008.28,INR,0,0,93008.28,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200310-SERV2,45260059,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45260059,10-03-2020,10-03-2020,14:42:55,0,93008.28,,,2,
1000,Tata Steel Limited,45260059,R201090129058,KZ,9600,T018,2020,12,10-03-2020,10-03-2020,13444.32,INR,13444.32,INR,0,0,13444.32,0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200310-SERV2,45260059,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45260059,10-03-2020,10-03-2020,14:42:55,0,13444.32,,,1,
1000,Tata Steel Limited,45039858,R190824396039,KZ,9600,T040,2020,2,10-05-2019,10-05-2019,22125.41,INR,22125.41,INR,0,0,22125.41,0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190510-CAPSH,45039858,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45039858,10-05-2019,10-05-2019,15:38:18,0,22125.41,,,1,
1000,Tata Steel Limited,45063145,R061182029681,KZ,7000,T018,2020,3,10-06-2019,10-06-2019,"1,33,16,974.72",INR,"1,33,16,974.72",INR,0,0,"1,33,16,974.72",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190610-WIRE2,45063145,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45063145,10-06-2019,10-06-2019,14:04:24,0,"1,33,16,974.72",,,1,
1000,Tata Steel Limited,45088348,R071186629134,KZ,3000,T018,2020,4,10-07-2019,10-07-2019,"9,41,711.00",INR,"9,41,711.00",INR,0,0,"9,41,711.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190710-CRCW1,45088348,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45088348,10-07-2019,10-07-2019,15:25:50,0,"9,41,711.00",,,1,
1000,Tata Steel Limited,45195918,R121159022385,KZ,7000,T018,2020,9,10-12-2019,10-12-2019,"8,17,451.64",INR,"8,17,451.64",INR,0,0,"8,17,451.64",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20191210-SERV3,45195918,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45195918,10-12-2019,10-12-2019,16:32:58,0,"8,17,451.64",,,1,
1000,Tata Steel Limited,45012116,R190800737014,KZ,9000,T040,2020,1,11-04-2019,11-04-2019,"-1,62,273.60",INR,"-1,62,273.60",INR,0,0,"-1,62,273.60",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190411-SERV3,45012116,,,,2408402,Vendor Reconciliation Account - Domestic,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,2408402,Vendor Reconciliation Account - Domestic,0,38,H,,,45012116,11-04-2019,11-04-2019,14:26:08,0,"-1,62,273.60",,,1,
1000,Tata Steel Limited,45012116,R190800737014,KZ,9500,T040,2020,1,11-04-2019,11-04-2019,"1,89,092.68",INR,"1,89,092.68",INR,0,0,"1,89,092.68",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190411-SERV3,45012116,,,,2408402,Vendor Reconciliation Account - Domestic,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,2408402,Vendor Reconciliation Account - Domestic,0,25,S,,,45012116,11-04-2019,11-04-2019,14:26:08,0,"1,89,092.68",,,2,
1000,Tata Steel Limited,45012359,R041273723549,KZ,5030,T018,2020,1,11-04-2019,11-04-2019,"35,10,796.22",INR,"35,10,796.22",INR,0,0,"35,10,796.22",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190411-KGLO1,45012359,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45012359,11-04-2019,11-04-2019,16:17:59,0,"35,10,796.22",,,1,
1000,Tata Steel Limited,45064352,R190849591863,KZ,9000,T040,2020,3,11-06-2019,11-06-2019,"1,74,698.85",INR,"1,74,698.85",INR,0,0,"1,74,698.85",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190611-CAPSH,45064352,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45064352,11-06-2019,11-06-2019,11:24:59,0,"1,74,698.85",,,1,
1000,Tata Steel Limited,45089554,R071286835063,KZ,920,T018,2020,4,11-07-2019,11-07-2019,"6,72,600.00",INR,"6,72,600.00",INR,0,0,"6,72,600.00",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190711-COPS2,45089554,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45089554,11-07-2019,11-07-2019,16:34:39,0,"6,72,600.00",,,1,
1000,Tata Steel Limited,45176169,R111354239756,KZ,920,T018,2020,8,11-11-2019,11-11-2019,"5,06,582.87",INR,"5,06,582.87",INR,0,0,"5,06,582.87",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20191111-COPS1,45176169,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45176169,11-11-2019,11-11-2019,14:58:46,0,"5,06,582.87",,,1,
1000,Tata Steel Limited,45261798,R031374047965,KZ,9000,T040,2020,12,12-03-2020,12-03-2020,23604.93,INR,23604.93,INR,0,0,23604.93,0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200312-CAPS3,45261798,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45261798,12-03-2020,12-03-2020,14:20:40,0,23604.93,,,1,
1000,Tata Steel Limited,45261798,R031374047965,KZ,9600,T040,2020,12,12-03-2020,12-03-2020,"1,01,40,834.72",INR,"1,01,40,834.72",INR,0,0,"1,01,40,834.72",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200312-CAPS3,45261798,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45261798,12-03-2020,12-03-2020,14:20:40,0,"1,01,40,834.72",,,2,
1000,Tata Steel Limited,45262199,R031674248390,KZ,9600,T040,2020,12,13-03-2020,13-03-2020,"6,00,451.70",INR,"6,00,451.70",INR,0,0,"6,00,451.70",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200313-CAPSH,45262199,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45262199,13-03-2020,13-03-2020,14:56:16,0,"6,00,451.70",,,1,
1000,Tata Steel Limited,45041132,R051478019223,KZ,9600,T018,2020,2,13-05-2019,13-05-2019,"1,65,299.87",INR,"1,65,299.87",INR,0,0,"1,65,299.87",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190513-SERV2,45041132,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45041132,13-05-2019,13-05-2019,14:13:01,0,"1,65,299.87",,,1,
1000,Tata Steel Limited,45041132,R051478019223,KZ,9600,T018,2020,2,13-05-2019,13-05-2019,"2,14,989.02",INR,"2,14,989.02",INR,0,0,"2,14,989.02",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190513-SERV2,45041132,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45041132,13-05-2019,13-05-2019,14:13:01,0,"2,14,989.02",,,2,
1000,Tata Steel Limited,45217918,R011764801586,KZ,9000,T040,2020,10,14-01-2020,14-01-2020,"17,65,280.00",INR,"17,65,280.00",INR,0,0,"17,65,280.00",0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200114-SERV3,45217918,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45217918,14-01-2020,14-01-2020,12:38:08,0,"17,65,280.00",,,1,
1000,Tata Steel Limited,45218248,R011564452124,KZ,9600,T018,2020,10,14-01-2020,14-01-2020,"1,03,19,736.12",INR,"1,03,19,736.12",INR,0,0,"1,03,19,736.12",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200114-CAPS4,45218248,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45218248,14-01-2020,14-01-2020,15:10:52,0,"1,03,19,736.12",,,1,
1000,Tata Steel Limited,45219563,R011764813177,KZ,7000,T018,2020,10,14-01-2020,14-01-2020,"2,30,723.40",INR,"2,30,723.40",INR,0,0,"2,30,723.40",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200114-SERV7,45219563,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45219563,14-01-2020,14-01-2020,17:57:45,0,"2,30,723.40",,,1,
1000,Tata Steel Limited,45220348,R201038984980,KZ,9600,T040,2020,10,16-01-2020,16-01-2020,39600.9,INR,39600.9,INR,0,0,39600.9,0,0,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20200116-CAPSH,45220348,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45220348,16-01-2020,16-01-2020,14:49:12,0,39600.9,,,1,
1000,Tata Steel Limited,45018260,R190804013276,KZ,9600,T018,2020,1,16-04-2019,16-04-2019,"1,10,831.38",INR,"1,10,831.38",INR,0,0,"1,10,831.38",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190416-CAPSH,45018260,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45018260,16-04-2019,16-04-2019,10:47:04,0,"1,10,831.38",,,1,
1000,Tata Steel Limited,45019034,R041874345885,KZ,5030,T018,2020,1,16-04-2019,16-04-2019,"53,55,346.56",INR,"53,55,346.56",INR,0,0,"53,55,346.56",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20190416-KGLO1,45019034,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45019034,16-04-2019,16-04-2019,16:27:27,0,"53,55,346.56",,,1,
1000,Tata Steel Limited,45158225,R101850523786,KZ,7000,T018,2020,7,16-10-2019,16-10-2019,"12,71,591.45",INR,"12,71,591.45",INR,0,0,"12,71,591.45",0,0,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,20191016-CAPW1,45158225,,,,2408402,Vendor Reconciliation Account - Domestic,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,,2200403,Cash Credit With HDFC- E -Payments Cleared Balance,0,25,S,,,45158225,16-10-2019,16-10-2019,16:46:15,0,"12,71,591.45",,,1,
